667,25/05/2005,05,23,16,04,49,01
668,28/05/2005,49,33,56,02,14,01
669,01/06/2005,07,41,24,40,49,27
670,04/06/2005,42,59,58,37,48,22
671,08/06/2005,27,16,39,51,09,38
672,11/06/2005,43,34,53,38,28,24
673,15/06/2005,06,40,37,11,20,34
674,18/06/2005,22,32,18,29,42,38
675,22/06/2005,50,42,30,25,43,24
676,25/06/2005,49,32,15,09,41,42
677,29/06/2005,25,10,48,08,32,55
678,02/07/2005,44,46,31,14,40,42
679,06/07/2005,37,21,54,03,58,25
680,09/07/2005,44,02,26,05,03,22
681,13/07/2005,59,21,53,25,58,38
682,16/07/2005,60,37,47,36,04,27
683,20/07/2005,43,40,12,11,02,35
684,23/07/2005,50,37,33,40,19,17
685,27/07/2005,33,27,05,56,12,43
686,30/07/2005,33,05,04,54,15,26
687,03/08/2005,59,48,01,07,41,14
688,06/08/2005,47,30,52,11,21,35
689,10/08/2005,06,60,07,31,49,51
690,13/08/2005,15,41,08,47,12,53
691,17/08/2005,55,16,58,08,37,50
692,20/08/2005,33,18,60,11,58,57
693,24/08/2005,14,50,41,17,31,13
694,27/08/2005,15,19,29,53,37,41
695,31/08/2005,13,40,21,52,06,11
696,03/09/2005,37,16,34,57,53,09
697,10/09/2005,53,35,32,31,28,51
698,14/09/2005,22,08,27,43,55,12
699,19/09/2005,53,17,50,23,54,48
700,21/09/2005,02,03,24,40,31,14
701,24/09/2005,13,01,31,23,60,48
702,28/09/2005,01,56,18,58,45,57
703,01/10/2005,30,24,02,45,11,27
704,05/10/2005,02,27,50,34,18,04
705,08/10/2005,03,15,11,13,26,43
706,15/10/2005,22,10,17,07,02,60
707,19/10/2005,51,08,01,43,10,36
708,22/10/2005,45,13,39,47,09,07
709,26/10/2005,29,22,44,09,06,04
710,29/10/2005,46,25,05,49,39,34
711,05/11/2005,10,05,41,59,40,33
712,09/11/2005,35,07,53,58,08,43
713,12/11/2005,46,01,26,16,12,54
714,16/11/2005,17,53,39,08,07,35
715,19/11/2005,54,36,12,04,33,24
716,23/11/2005,29,02,07,50,16,32
717,26/11/2005,28,35,41,17,06,23
718,30/11/2005,07,35,21,39,58,33
719,03/12/2005,39,47,37,53,32,03
720,07/12/2005,12,56,44,51,31,54
721,10/12/2005,14,03,23,55,36,25
722,14/12/2005,60,36,57,18,44,09
723,17/12/2005,16,06,52,01,36,50
724,21/12/2005,34,51,55,17,48,27
725,31/12/2005,49,09,03,35,37,41
726,04/01/2006,40,47,01,05,07,37
727,07/01/2006,14,42,12,04,59,30
728,11/01/2006,44,42,13,08,24,32
729,14/01/2006,33,56,18,57,43,05
730,18/01/2006,45,15,02,54,16,50
731,21/01/2006,35,06,15,23,28,16
732,25/01/2006,49,19,53,50,17,06
733,28/01/2006,12,26,31,43,46,02
734,01/02/2006,44,45,27,29,43,54
735,04/02/2006,40,42,15,52,38,09
736,08/02/2006,01,21,38,41,56,49
737,11/02/2006,33,12,24,38,11,32
738,15/02/2006,15,30,14,42,26,54
739,18/02/2006,06,45,56,49,35,10
740,22/02/2006,29,47,12,50,16,28
741,25/02/2006,26,39,27,24,59,36
742,01/03/2006,34,17,07,41,02,50
743,04/03/2006,54,20,32,60,25,23
744,08/03/2006,26,46,12,23,39,04
745,11/03/2006,21,57,37,16,43,02
746,15/03/2006,49,12,10,57,25,01
747,18/03/2006,21,23,56,12,03,02
748,22/03/2006,01,07,19,51,35,02
749,25/03/2006,24,47,04,57,48,50
750,29/03/2006,58,17,54,10,42,33
751,01/04/2006,04,25,38,50,20,07
752,05/04/2006,25,04,29,42,24,23
753,08/04/2006,59,35,43,22,07,02
754,12/04/2006,04,42,34,50,03,13
755,15/04/2006,59,30,47,12,04,49
756,19/04/2006,37,50,41,05,38,27
757,22/04/2006,17,32,12,18,58,30
758,26/04/2006,47,59,01,23,36,43
759,29/04/2006,59,39,30,31,48,45
760,03/05/2006,12,17,60,44,46,45
761,06/05/2006,56,29,17,13,27,40
762,10/05/2006,39,09,21,12,37,54
763,13/05/2006,40,47,01,48,09,26
764,18/05/2006,07,03,55,47,53,45
765,21/05/2006,03,37,50,16,30,10
766,24/05/2006,01,50,19,42,24,58
767,27/05/2006,22,50,32,38,54,15
768,31/05/2006,33,37,59,30,04,08
769,03/06/2006,20,21,50,29,12,16
770,07/06/2006,04,34,25,35,48,12
771,10/06/2006,29,46,34,47,21,14
772,14/06/2006,38,51,52,60,10,35
773,17/06/2006,03,05,51,29,34,14
774,21/06/2006,37,05,54,58,46,10
775,24/06/2006,27,12,46,47,42,50
776,28/06/2006,57,35,60,41,03,15
777,01/07/2006,14,50,23,02,28,56
778,05/07/2006,45,20,36,37,31,51
779,08/07/2006,36,54,52,25,29,26
780,12/07/2006,10,50,28,51,59,07
781,15/07/2006,10,54,08,39,56,13
782,19/07/2006,11,23,59,42,35,02
783,22/07/2006,43,21,48,08,04,32
784,26/07/2006,42,56,08,37,27,53
785,29/07/2006,35,05,37,08,48,17
786,02/08/2006,27,31,26,11,10,41
787,05/08/2006,37,31,20,60,34,54
788,09/08/2006,31,57,17,19,29,44
789,12/08/2006,60,39,31,38,06,50
790,16/08/2006,22,02,19,28,43,06
791,19/08/2006,42,35,19,09,14,58
792,23/08/2006,43,56,09,45,29,34
793,26/08/2006,03,51,33,15,16,57
794,30/08/2006,56,47,55,38,42,03
795,02/09/2006,14,36,21,29,26,48
796,06/09/2006,19,24,43,34,39,05
797,09/09/2006,58,48,52,47,12,06
798,13/09/2006,32,09,04,52,29,03
799,16/09/2006,29,35,19,57,42,55
800,20/09/2006,01,07,56,11,37,38
801,23/09/2006,20,22,11,19,48,42
802,27/09/2006,14,24,60,06,18,48
803,30/09/2006,10,57,28,03,05,21
804,04/10/2006,13,59,37,56,03,47
805,07/10/2006,30,02,48,60,43,36
806,12/10/2006,60,41,47,26,35,18
807,14/10/2006,08,27,02,32,56,49
808,18/10/2006,15,21,31,46,02,57
809,21/10/2006,25,23,11,05,30,15
810,25/10/2006,04,33,01,48,05,37
811,28/10/2006,32,57,28,41,10,47
812,01/11/2006,57,39,54,11,38,13
813,04/11/2006,23,15,56,46,09,45
814,08/11/2006,11,02,46,50,08,41
815,11/11/2006,57,50,09,39,37,19
816,16/11/2006,21,47,40,52,30,20
817,18/11/2006,34,43,29,30,10,52
818,22/11/2006,44,41,22,08,09,25
819,25/11/2006,51,05,58,46,25,19
820,29/11/2006,17,45,32,21,10,46
821,02/12/2006,04,29,38,36,33,42
822,06/12/2006,04,17,41,10,27,52
823,09/12/2006,15,26,59,01,54,51
824,13/12/2006,33,48,06,07,20,09
825,16/12/2006,28,21,40,10,41,47
826,19/12/2006,45,06,08,07,53,27
827,21/12/2006,24,56,30,51,42,18
828,23/12/2006,23,50,53,42,28,38
829,31/12/2006,32,50,14,47,10,56
830,03/01/2007,53,51,02,41,13,49
831,06/01/2007,03,50,48,42,32,33
832,10/01/2007,17,49,15,33,39,23
833,13/01/2007,53,58,57,16,46,13
834,17/01/2007,44,10,17,16,51,34
835,20/01/2007,58,31,57,49,33,18
836,24/01/2007,28,22,38,17,52,59
837,27/01/2007,16,05,24,34,06,60
838,31/01/2007,09,30,47,38,23,44
839,03/02/2007,11,18,08,07,37,43
840,07/02/2007,43,29,35,59,31,17
841,10/02/2007,36,51,32,22,38,07
842,14/02/2007,51,44,60,09,07,30
843,17/02/2007,34,48,01,16,45,36
844,24/02/2007,54,24,44,57,34,16
845,28/02/2007,40,48,19,20,14,52
846,03/03/2007,47,54,02,50,03,44
847,07/03/2007,42,14,44,27,15,48
848,10/03/2007,56,34,17,32,47,27
849,14/03/2007,08,39,09,58,44,49
850,17/03/2007,60,22,59,25,44,07
851,21/03/2007,16,32,35,58,19,03
852,24/03/2007,14,38,06,23,44,34
853,28/03/2007,51,30,59,46,38,56
854,31/03/2007,17,03,24,27,44,25
855,04/04/2007,42,03,24,53,43,31
856,07/04/2007,11,40,41,47,15,42
857,11/04/2007,17,59,49,02,03,50
858,14/04/2007,31,37,54,23,04,18
859,18/04/2007,46,47,12,57,34,09
860,23/04/2007,22,08,17,42,44,02
861,25/04/2007,42,40,60,59,47,39
862,28/04/2007,19,35,12,02,11,08
863,02/05/2007,32,53,50,57,15,24
864,05/05/2007,31,11,33,42,57,08
865,09/05/2007,27,23,41,51,26,53
866,12/05/2007,36,48,27,40,05,46
867,16/05/2007,54,26,28,19,44,10
868,19/05/2007,57,51,21,22,25,40
869,23/05/2007,29,42,50,51,49,27
870,26/05/2007,52,08,43,34,40,21
871,30/05/2007,17,05,58,01,47,10
872,02/06/2007,18,55,58,43,31,05
873,06/06/2007,57,59,04,34,19,30
874,09/06/2007,59,20,52,42,44,10
875,13/06/2007,53,18,36,58,24,20
876,16/06/2007,04,12,41,45,60,08
877,20/06/2007,13,15,20,31,28,36
878,23/06/2007,37,12,43,38,11,54
879,27/06/2007,29,10,46,35,42,28
880,30/06/2007,51,30,49,25,37,46
881,04/07/2007,43,24,04,51,18,56
882,07/07/2007,42,45,44,60,41,17
883,11/07/2007,21,37,60,32,52,53
884,14/07/2007,22,11,02,14,39,12
885,18/07/2007,13,04,31,33,47,51
886,21/07/2007,50,55,37,33,59,17
887,25/07/2007,44,12,32,21,01,34
888,28/07/2007,50,24,40,54,52,60
889,01/08/2007,34,54,20,39,60,24
890,04/08/2007,09,21,22,07,17,54
891,08/08/2007,15,22,19,35,34,16
892,11/08/2007,01,49,52,42,19,44
893,15/08/2007,56,53,51,26,18,03
894,18/08/2007,37,24,44,28,20,41
895,22/08/2007,02,55,41,43,57,58
896,25/08/2007,31,11,41,35,22,05
897,29/08/2007,21,57,46,22,07,43
898,01/09/2007,04,08,03,54,45,30
899,05/09/2007,58,18,54,36,53,20
900,08/09/2007,04,21,59,18,38,34
901,12/09/2007,32,34,16,13,56,33
902,15/09/2007,52,55,23,50,58,18
903,19/09/2007,17,05,32,55,20,41
904,22/09/2007,32,44,59,53,48,51
905,26/09/2007,04,15,57,55,02,16
906,29/09/2007,35,39,29,24,07,14
907,03/10/2007,09,41,53,37,36,51
908,06/10/2007,19,01,09,25,50,52
909,10/10/2007,42,17,26,38,28,22
910,13/10/2007,53,29,36,03,15,27
911,17/10/2007,49,46,01,29,06,28
912,20/10/2007,26,21,54,04,19,29
913,24/10/2007,30,14,59,36,46,38
914,27/10/2007,33,51,09,23,45,12
915,31/10/2007,20,28,49,26,17,48
916,03/11/2007,33,37,05,38,28,36
917,07/11/2007,23,59,25,47,46,30
918,10/11/2007,38,44,08,04,12,52
919,14/11/2007,43,25,41,60,31,03
920,17/11/2007,17,57,55,24,52,05
921,21/11/2007,35,41,01,57,09,48
922,24/11/2007,41,49,45,19,13,12
923,28/11/2007,53,39,02,50,57,15
924,01/12/2007,51,27,60,21,20,02
925,05/12/2007,52,37,46,08,22,36
926,08/12/2007,40,41,34,33,21,59
927,12/12/2007,36,26,31,23,19,33
928,15/12/2007,32,10,49,60,04,33
929,19/12/2007,16,49,35,39,57,27
930,22/12/2007,46,20,55,37,28,49
931,31/12/2007,17,34,07,36,39,19
932,05/01/2008,02,21,42,53,36,17
933,09/01/2008,25,39,45,51,08,14
934,12/01/2008,25,48,44,03,21,01
935,16/01/2008,07,45,18,13,29,31
936,19/01/2008,05,33,14,29,44,22
937,23/01/2008,22,41,02,30,21,52
938,26/01/2008,35,15,27,57,50,59
939,30/01/2008,06,23,19,50,37,49
940,02/02/2008,25,33,51,31,05,37
941,06/02/2008,11,15,10,27,60,53
942,09/02/2008,05,52,18,08,59,42
943,13/02/2008,47,41,58,03,23,12
944,16/02/2008,16,58,43,37,52,59
945,20/02/2008,44,08,59,54,04,27
946,23/02/2008,59,01,47,05,52,12
947,27/02/2008,33,11,03,58,14,05
948,01/03/2008,22,44,41,46,52,54
949,05/03/2008,44,01,51,52,41,23
950,08/03/2008,48,59,49,41,42,23
951,12/03/2008,49,24,39,34,55,14
952,15/03/2008,54,11,27,18,02,30
953,19/03/2008,55,48,01,39,16,42
954,22/03/2008,08,05,24,18,57,33
955,26/03/2008,35,05,32,21,33,12
956,29/03/2008,46,51,47,59,54,57
957,02/04/2008,50,32,25,34,57,24
958,05/04/2008,13,22,07,33,51,48
959,09/04/2008,57,03,05,11,33,39
960,12/04/2008,34,06,33,18,53,19
961,16/04/2008,16,53,02,04,21,36
962,19/04/2008,02,48,49,40,55,11
963,23/04/2008,37,17,15,50,48,59
964,26/04/2008,42,13,33,20,08,26
965,30/04/2008,36,39,57,58,05,30
966,03/05/2008,01,58,26,28,04,41
967,07/05/2008,18,14,57,30,13,05
968,10/05/2008,30,04,13,60,51,01
969,14/05/2008,56,35,50,13,41,25
970,17/05/2008,57,34,05,54,28,21
971,21/05/2008,04,14,33,44,11,45
972,24/05/2008,33,18,15,56,31,34
973,28/05/2008,53,36,08,30,01,47
974,31/05/2008,45,20,38,31,16,12
975,04/06/2008,33,09,37,40,41,30
976,07/06/2008,28,53,38,23,14,25
977,11/06/2008,17,03,09,32,07,05
978,14/06/2008,42,58,12,18,16,27
979,18/06/2008,28,03,39,51,31,15
980,21/06/2008,35,17,59,15,36,29
981,25/06/2008,08,41,53,01,58,34
982,28/06/2008,12,24,08,40,43,49
983,02/07/2008,38,45,40,16,32,22
984,05/07/2008,46,20,04,43,47,10
985,09/07/2008,04,56,18,59,46,16
986,12/07/2008,32,06,31,24,15,19
987,16/07/2008,47,27,13,31,34,58
988,19/07/2008,48,17,46,56,60,08
989,23/07/2008,38,21,27,02,29,32
990,26/07/2008,29,18,02,15,10,39
991,30/07/2008,08,38,60,41,15,09
992,02/08/2008,06,08,04,01,25,28
993,06/08/2008,26,25,42,60,05,24
994,09/08/2008,44,40,58,29,03,20
995,13/08/2008,04,54,55,36,16,31
996,16/08/2008,21,23,20,07,29,15
997,20/08/2008,18,53,55,32,09,17
998,23/08/2008,28,21,04,32,03,22
999,27/08/2008,44,36,55,58,18,24
1000,30/08/2008,49,58,53,39,38,29
1001,03/09/2008,15,37,27,12,60,51
1002,06/09/2008,03,31,07,25,40,58
1003,10/09/2008,10,27,23,05,16,26
1004,13/09/2008,45,47,29,40,44,43
1005,17/09/2008,06,41,04,37,12,42
1006,20/09/2008,48,17,04,33,55,02
1007,24/09/2008,49,27,04,36,52,37
1008,27/09/2008,07,15,42,48,34,13
1009,01/10/2008,34,12,01,06,58,29
1010,04/10/2008,02,46,03,37,13,54
1011,08/10/2008,30,02,52,21,11,35
1012,11/10/2008,47,19,58,14,40,55
1013,15/10/2008,07,09,20,41,12,19
1014,18/10/2008,60,57,09,25,08,41
1015,22/10/2008,49,08,28,03,26,17
1016,25/10/2008,11,09,25,05,60,20
1017,29/10/2008,31,51,19,06,56,34
1018,01/11/2008,55,51,58,09,44,24
1019,05/11/2008,29,47,04,13,46,23
1020,08/11/2008,19,32,52,01,02,39
1021,12/11/2008,42,55,51,43,02,33
1022,16/11/2008,31,21,40,39,56,05
1023,19/11/2008,45,40,02,07,18,08
1024,22/11/2008,28,53,18,39,22,29
1025,26/11/2008,52,40,29,27,28,10
1026,29/11/2008,10,33,51,53,06,17
1027,03/12/2008,20,18,47,44,60,33
1028,06/12/2008,54,26,34,51,20,52
1029,10/12/2008,17,05,16,24,20,32
1030,13/12/2008,57,08,54,01,23,37
1031,17/12/2008,49,33,24,40,46,43
1032,20/12/2008,57,43,15,29,26,16
1033,24/12/2008,39,06,05,33,54,17
1034,27/12/2008,20,42,01,03,49,18
1035,31/12/2008,51,60,01,11,59,26
1036,03/01/2009,27,39,36,10,41,52
1037,07/01/2009,56,36,04,44,46,53
1038,10/01/2009,51,07,06,28,35,43
1039,14/01/2009,52,02,20,27,36,24
1040,17/01/2009,44,01,28,55,06,39
1041,21/01/2009,12,10,36,54,44,57
1042,24/01/2009,25,46,51,18,13,30
1043,28/01/2009,25,14,51,48,60,21
1044,31/01/2009,58,10,39,11,13,35
1045,04/02/2009,31,06,05,17,50,01
1046,07/02/2009,57,40,28,42,54,55
1047,11/02/2009,01,02,10,48,14,08
1048,14/02/2009,57,03,38,21,28,16
1049,18/02/2009,34,17,52,05,02,29
1050,21/02/2009,60,14,45,24,33,26
1051,25/02/2009,57,11,07,43,10,13
1052,28/02/2009,08,11,16,15,57,52
1053,04/03/2009,15,42,27,53,34,49
1054,07/03/2009,41,27,13,60,14,18
1055,11/03/2009,27,32,15,12,20,16
1056,14/03/2009,38,08,50,53,59,06
1057,18/03/2009,15,49,59,04,03,02
1058,21/03/2009,20,51,57,45,24,18
1059,25/03/2009,37,01,14,45,12,16
1060,28/03/2009,01,41,03,18,16,42
1061,01/04/2009,09,41,56,23,21,30
1062,04/04/2009,55,08,02,37,23,33
1063,08/04/2009,49,01,22,47,44,50
1064,11/04/2009,28,04,19,16,49,29
1065,15/04/2009,07,57,19,43,39,30
1066,18/04/2009,10,43,49,32,25,06
1067,22/04/2009,14,10,56,25,04,28
1068,25/04/2009,44,48,25,57,27,47
1069,29/04/2009,28,17,49,53,45,09
1070,02/05/2009,41,53,08,23,05,16
1071,06/05/2009,05,37,43,07,53,54
1072,09/05/2009,19,18,54,47,43,09
1073,13/05/2009,44,36,32,08,34,25
1074,16/05/2009,03,47,10,50,29,23
1075,20/05/2009,53,39,16,21,10,12
1076,23/05/2009,32,33,10,19,42,04
1077,27/05/2009,11,06,18,05,37,09
1078,30/05/2009,03,06,45,34,41,43
1079,03/06/2009,36,12,37,24,05,28
1080,06/06/2009,56,11,20,41,34,18
1081,10/06/2009,09,56,29,52,16,24
1082,13/06/2009,04,40,50,17,55,38
1083,17/06/2009,20,28,42,23,10,43
1084,20/06/2009,20,05,29,59,40,33
1085,24/06/2009,39,50,21,12,40,55
1086,27/06/2009,45,04,06,23,10,02
1087,01/07/2009,36,46,28,32,03,20
1088,04/07/2009,24,42,35,31,06,57
1089,08/07/2009,37,48,32,02,18,20
1090,11/07/2009,24,09,40,20,36,42
1091,15/07/2009,27,56,17,24,49,23
1092,18/07/2009,40,30,01,09,33,34
1093,22/07/2009,27,49,38,23,41,19
1094,25/07/2009,10,09,48,36,41,21
1095,29/07/2009,27,23,36,10,21,16
1096,01/08/2009,03,41,52,14,13,16
1097,05/08/2009,21,48,33,01,56,17
1098,08/08/2009,30,20,21,11,50,52
1099,12/08/2009,55,44,38,35,14,31
1100,15/08/2009,41,33,17,18,07,42
1101,19/08/2009,07,12,57,06,24,10
1102,22/08/2009,46,23,09,35,11,51
1103,26/08/2009,41,19,10,28,55,56
1104,29/08/2009,03,35,58,49,02,06
1105,02/09/2009,43,01,50,28,57,15
1106,05/09/2009,04,15,50,60,43,47
1107,09/09/2009,36,20,54,09,03,53
1108,12/09/2009,60,44,07,39,43,09
1109,16/09/2009,11,52,14,06,29,08
1110,19/09/2009,26,45,06,28,42,14
1111,23/09/2009,04,43,25,09,33,32
1112,26/09/2009,04,34,52,32,58,43
1113,30/09/2009,47,36,29,59,03,06
1114,03/10/2009,16,03,22,54,25,15
1115,07/10/2009,44,41,18,50,37,30
1116,10/10/2009,17,20,04,47,09,13
1117,14/10/2009,27,35,40,01,06,17
1118,17/10/2009,55,44,08,20,43,21
1119,21/10/2009,44,54,41,45,34,10
1120,24/10/2009,50,55,07,35,44,40
1121,28/10/2009,18,04,59,54,56,17
1122,31/10/2009,49,44,56,26,46,55
1123,04/11/2009,19,04,39,14,45,60
1124,07/11/2009,49,11,07,18,16,33
1125,11/11/2009,07,42,56,29,33,03
1126,14/11/2009,59,31,57,04,52,42
1127,18/11/2009,24,08,14,05,29,30
1128,21/11/2009,60,08,39,52,24,16
1129,25/11/2009,47,19,17,12,32,55
1130,28/11/2009,23,49,32,54,18,05
1131,02/12/2009,49,34,36,01,16,08
1132,05/12/2009,52,30,27,12,55,33
1133,09/12/2009,16,05,58,39,10,21
1134,12/12/2009,29,36,56,22,09,51
1135,16/12/2009,05,04,19,39,06,23
1136,19/12/2009,07,31,32,37,43,34
1137,22/12/2009,21,28,19,25,50,43
1138,24/12/2009,04,25,18,15,36,02
1139,26/12/2009,36,42,37,09,28,31
1140,31/12/2009,49,58,40,46,10,27
1141,02/01/2010,40,09,37,58,50,60
1142,06/01/2010,28,31,15,58,03,26
1143,09/01/2010,35,47,60,44,30,03
1144,13/01/2010,19,10,49,18,01,44
1145,16/01/2010,19,03,60,33,24,16
1146,20/01/2010,10,34,53,33,28,06
1147,23/01/2010,23,39,52,31,06,33
1148,27/01/2010,48,32,29,55,27,28
1149,30/01/2010,46,54,08,36,07,23
1150,03/02/2010,28,17,35,52,31,15
1151,06/02/2010,01,25,04,14,21,51
1152,10/02/2010,47,36,44,29,20,14
1153,13/02/2010,55,46,34,17,19,06
1154,17/02/2010,04,14,21,26,12,28
1155,20/02/2010,28,58,41,40,51,20
1156,24/02/2010,31,49,44,24,09,48
1157,27/02/2010,46,09,43,41,49,29
1158,03/03/2010,23,31,60,55,30,54
1159,06/03/2010,53,46,05,06,34,55
1160,10/03/2010,40,05,03,48,01,18
1161,13/03/2010,48,47,07,04,42,51
1162,17/03/2010,31,25,18,41,22,30
1163,20/03/2010,05,51,31,53,47,17
1164,24/03/2010,17,06,14,40,49,26
1165,27/03/2010,20,52,60,42,54,40
1166,31/03/2010,35,28,54,30,22,31
1167,03/04/2010,43,28,56,20,52,51
1168,07/04/2010,47,20,04,56,53,05
1169,10/04/2010,14,01,11,23,42,48
1170,14/04/2010,46,11,27,34,49,13
1171,17/04/2010,41,03,10,30,57,13
1172,20/04/2010,28,52,06,43,12,56
1173,24/04/2010,07,25,24,36,05,47
1174,28/04/2010,07,52,06,51,47,39
1175,30/04/2010,02,03,12,37,47,16
1176,05/05/2010,21,11,49,14,33,30
1177,08/05/2010,33,52,55,47,38,50
1178,12/05/2010,01,53,22,50,45,30
1179,15/05/2010,59,28,47,60,22,05
1180,19/05/2010,60,12,34,30,44,57
1181,22/05/2010,44,18,45,31,26,20
1182,26/05/2010,52,29,56,60,02,04
1183,29/05/2010,12,05,10,20,29,37
1184,02/06/2010,04,23,27,28,09,30
1185,05/06/2010,54,10,02,43,21,35
1186,09/06/2010,41,12,15,07,13,08
1187,12/06/2010,08,49,43,17,40,19
1188,16/06/2010,60,52,59,09,44,20
1189,19/06/2010,50,21,14,35,31,27
1190,23/06/2010,11,53,56,37,10,19
1191,26/06/2010,25,22,11,16,33,03
1192,30/06/2010,49,17,20,59,57,52
1193,03/07/2010,12,54,02,32,14,09
1194,07/07/2010,24,53,41,06,13,50
1195,10/07/2010,27,17,57,26,55,20
1196,14/07/2010,60,03,20,19,58,06
1197,17/07/2010,39,54,36,37,60,49
1198,21/07/2010,29,22,36,58,41,48
1199,24/07/2010,58,28,23,39,16,19
1200,28/07/2010,10,03,39,54,56,11
1201,31/07/2010,36,32,55,49,60,28
1202,04/08/2010,09,60,11,53,48,08
1203,07/08/2010,55,30,33,09,07,38
1204,11/08/2010,10,25,05,39,52,43
1205,14/08/2010,14,04,26,35,29,13
1206,18/08/2010,02,11,37,36,48,06
1207,21/08/2010,32,35,22,09,56,11
1208,25/08/2010,45,12,01,26,54,20
1209,28/08/2010,30,17,38,14,05,35
1210,01/09/2010,03,07,09,10,31,34
1211,04/09/2010,36,54,03,31,15,48
1212,08/09/2010,35,50,02,23,33,40
1213,11/09/2010,03,53,45,11,34,26
1214,15/09/2010,05,41,29,36,30,48
1215,18/09/2010,47,51,10,50,30,25
1216,22/09/2010,07,25,04,58,13,27
1217,25/09/2010,05,43,28,15,11,50
1218,29/09/2010,33,23,29,46,10,31
1219,02/10/2010,34,37,41,53,02,33
1220,06/10/2010,48,55,52,43,05,15
1221,09/10/2010,46,05,58,37,14,43
1222,13/10/2010,26,19,48,57,05,08
1223,16/10/2010,17,15,48,42,35,47
1224,20/10/2010,41,19,57,53,21,27
1225,23/10/2010,32,55,34,31,50,40
1226,27/10/2010,31,55,56,50,40,10
1227,30/10/2010,35,31,04,30,54,28
1228,03/11/2010,36,10,60,52,50,23
1229,06/11/2010,12,49,60,32,30,40
1230,10/11/2010,37,35,12,22,19,09
1231,13/11/2010,20,27,49,05,23,39
1232,17/11/2010,12,18,15,08,11,22
1233,20/11/2010,49,22,59,29,32,54
1234,24/11/2010,03,05,24,19,30,35
1235,27/11/2010,16,49,55,20,10,26
1236,01/12/2010,17,20,38,08,53,03
1237,04/12/2010,26,21,39,05,18,59
1238,08/12/2010,40,45,24,14,13,39
1239,11/12/2010,15,01,48,37,39,52
1240,15/12/2010,22,42,49,08,12,09
1241,18/12/2010,13,26,25,10,28,45
1242,20/12/2010,54,45,51,11,34,48
1243,22/12/2010,32,19,23,57,09,29
1244,24/12/2010,45,08,34,15,02,25
1245,31/12/2010,34,10,37,50,43,02
1246,05/01/2011,59,10,37,57,40,43
1247,08/01/2011,09,11,24,03,51,36
1248,12/01/2011,20,33,58,34,57,60
1249,15/01/2011,03,40,08,53,51,36
1250,19/01/2011,59,01,02,40,51,24
1251,22/01/2011,48,27,34,52,46,05
1252,26/01/2011,35,02,51,14,49,39
1253,29/01/2011,02,51,17,44,43,23
1254,02/02/2011,09,29,18,07,14,39
1255,05/02/2011,23,05,54,39,38,51
1256,09/02/2011,26,38,33,35,53,43
1257,12/02/2011,27,15,30,52,26,02
1258,16/02/2011,47,26,11,57,59,55
1259,19/02/2011,39,54,58,46,04,06
1260,23/02/2011,19,23,31,53,29,41
1261,26/02/2011,10,41,14,22,53,42
1262,02/03/2011,11,39,09,05,08,07
1263,05/03/2011,41,53,18,04,36,26
1264,09/03/2011,56,17,37,51,04,36
1265,12/03/2011,13,50,46,24,60,19
1266,16/03/2011,39,06,42,10,60,33
1267,19/03/2011,47,58,04,41,20,30
1268,23/03/2011,17,53,60,44,16,03
1269,26/03/2011,51,05,27,04,15,17
1270,30/03/2011,31,33,24,05,42,09
1271,02/04/2011,02,52,39,59,48,01
1272,06/04/2011,28,27,13,35,26,52
1273,09/04/2011,60,26,19,58,13,40
1274,13/04/2011,13,59,21,17,40,39
1275,16/04/2011,58,55,14,02,60,48
1276,20/04/2011,09,40,05,22,36,11
1277,23/04/2011,50,59,18,31,60,12
1278,27/04/2011,04,16,24,56,25,30
1279,30/04/2011,08,29,36,35,14,40
1280,04/05/2011,29,06,54,10,20,16
1281,07/05/2011,36,14,30,38,11,08
1282,11/05/2011,04,39,56,23,52,55
1283,14/05/2011,59,08,60,44,40,30
1284,18/05/2011,26,21,20,36,31,29
1285,21/05/2011,33,10,15,38,31,28
1286,25/05/2011,05,52,02,33,51,28
1287,28/05/2011,33,42,12,31,11,52
1288,01/06/2011,42,32,56,40,30,17
1289,04/06/2011,13,08,27,01,03,52
1290,08/06/2011,14,50,03,23,02,34
1291,11/06/2011,18,57,58,40,47,54
1292,15/06/2011,30,31,23,09,54,11
1293,18/06/2011,24,50,01,44,13,40
1294,22/06/2011,06,50,04,48,29,51
1295,25/06/2011,20,02,43,15,05,57
1296,29/06/2011,49,43,14,10,53,46
1297,02/07/2011,02,56,11,05,59,13
1298,06/07/2011,60,14,53,30,15,55
1299,09/07/2011,56,32,08,22,43,53
1300,13/07/2011,46,43,59,54,44,53
1301,16/07/2011,16,25,03,51,23,56
1302,20/07/2011,44,15,56,02,10,57
1303,23/07/2011,19,51,54,08,52,46
1304,27/07/2011,35,23,15,07,20,14
1305,30/07/2011,44,11,05,46,36,03
1306,03/08/2011,45,06,19,34,43,22
1307,06/08/2011,10,47,54,07,43,32
1308,09/08/2011,24,33,07,30,47,08
1309,11/08/2011,07,12,25,26,32,39
1310,13/08/2011,14,08,53,09,59,32
1311,17/08/2011,54,07,19,12,45,09
1312,20/08/2011,28,30,29,22,20,05
1313,24/08/2011,39,26,49,01,04,43
1314,27/08/2011,42,44,52,58,60,38
1315,31/08/2011,27,29,01,50,52,38
1316,03/09/2011,48,34,25,42,13,08
1317,08/09/2011,35,29,37,13,06,30
