359,18/09/2008,22,21,12,04,25,13,08,24,16,11,07,17,19,18,10
360,22/09/2008,05,17,18,02,11,08,04,19,20,01,03,24,09,23,07
361,25/09/2008,09,01,20,12,07,10,14,24,19,23,13,04,17,16,15
362,29/09/2008,10,23,04,13,22,06,03,18,01,02,24,12,05,07,17
363,02/10/2008,22,23,16,03,08,06,17,02,04,09,13,11,15,20,21
364,06/10/2008,02,09,06,15,19,21,12,11,07,20,22,13,24,03,04
365,09/10/2008,11,12,04,08,19,05,15,20,23,16,03,24,25,18,10
366,13/10/2008,23,06,22,11,15,21,13,05,08,03,17,09,20,18,25
367,16/10/2008,15,21,13,20,18,22,12,07,01,17,02,08,04,09,24
368,20/10/2008,06,13,22,05,02,03,24,14,11,21,20,15,19,17,04
369,23/10/2008,24,09,12,05,15,03,23,11,06,21,01,07,14,22,20
370,27/10/2008,14,17,11,03,07,12,19,04,09,10,16,23,06,25,08
371,30/10/2008,01,16,02,08,03,13,22,07,10,05,14,06,15,25,09
372,03/11/2008,19,12,23,10,24,14,16,06,22,25,17,13,03,04,05
373,06/11/2008,19,20,11,22,04,17,14,13,09,23,02,15,12,21,06
374,10/11/2008,21,03,25,24,16,09,06,18,20,23,13,12,22,02,01
375,13/11/2008,01,05,16,10,25,02,14,13,11,18,07,19,12,17,20
376,17/11/2008,12,24,03,14,08,20,16,10,18,22,13,21,25,15,02
377,20/11/2008,22,11,12,15,04,03,01,08,02,07,17,09,13,19,20
378,24/11/2008,24,02,25,13,16,14,06,23,12,04,15,21,03,22,19
379,27/11/2008,21,07,14,17,16,13,04,22,05,03,12,25,18,11,10
380,01/12/2008,08,07,14,09,25,06,23,10,04,17,18,22,03,11,02
381,04/12/2008,03,07,13,19,25,15,06,12,17,04,10,22,21,09,01
382,08/12/2008,10,15,11,03,24,08,12,02,04,14,22,21,07,09,16
383,11/12/2008,24,22,11,16,15,07,09,23,18,06,05,14,25,12,03
384,15/12/2008,17,19,13,22,07,11,25,04,01,15,18,03,21,10,20
385,18/12/2008,04,05,08,12,20,23,25,06,13,15,18,01,24,22,02
386,22/12/2008,23,15,11,21,19,03,07,06,09,01,18,20,25,02,04
387,26/12/2008,23,12,11,14,19,15,21,09,04,22,08,02,20,03,10
388,29/12/2008,01,07,21,15,16,09,11,06,10,20,05,17,03,18,02
389,02/01/2009,19,23,02,12,03,09,24,04,17,05,10,25,13,06,18
390,05/01/2009,12,25,21,05,07,22,19,02,20,13,14,10,11,15,24
391,08/01/2009,21,18,25,16,06,15,04,23,13,12,03,01,09,22,08
392,12/01/2009,01,23,02,18,20,03,17,21,11,25,15,10,04,14,12
393,15/01/2009,04,08,23,17,03,21,22,20,18,01,25,06,07,10,11
394,19/01/2009,06,14,12,13,02,22,16,20,18,07,24,21,08,23,05
395,22/01/2009,02,08,11,25,22,01,04,09,13,14,15,23,21,17,06
396,26/01/2009,03,02,09,01,05,10,15,13,22,07,06,24,20,18,11
397,29/01/2009,15,02,25,20,06,04,10,01,03,05,09,13,14,08,22
398,02/02/2009,13,22,10,03,09,16,12,20,05,07,18,04,21,02,08
399,05/02/2009,10,22,12,11,14,24,21,19,09,17,23,01,07,04,16
400,09/02/2009,12,20,23,24,15,01,09,22,10,19,17,14,16,21,05
401,12/02/2009,08,07,25,17,23,10,06,24,21,05,02,03,14,16,01
402,16/02/2009,09,06,21,22,20,01,11,07,08,23,02,04,25,24,16
403,19/02/2009,25,21,08,14,24,13,02,09,07,04,12,15,06,11,19
404,26/02/2009,21,08,14,01,06,13,20,11,18,16,24,25,22,05,10
405,02/03/2009,18,16,25,05,07,24,06,11,08,04,19,22,14,13,12
406,05/03/2009,16,09,05,01,02,08,24,04,22,21,11,07,10,17,23
407,09/03/2009,12,14,11,17,22,20,25,04,08,15,06,16,09,07,02
408,12/03/2009,20,01,14,12,18,03,21,22,11,04,02,10,15,23,19
409,16/03/2009,24,06,14,20,08,07,23,25,04,02,10,16,21,01,17
410,19/03/2009,05,17,01,04,08,15,19,18,07,10,25,09,14,13,11
411,23/03/2009,18,17,01,05,14,25,07,16,12,24,20,11,22,21,09
412,26/03/2009,18,20,21,12,04,11,03,22,19,17,25,10,09,08,16
413,30/03/2009,08,16,20,21,14,03,10,25,13,17,06,12,02,05,09
414,02/04/2009,03,16,19,15,06,05,20,11,18,25,21,10,08,02,09
415,06/04/2009,07,03,15,01,22,18,19,23,10,11,20,13,14,21,17
416,09/04/2009,13,20,06,19,23,25,15,05,18,22,24,01,02,07,16
417,15/04/2009,21,08,17,12,01,23,14,13,02,09,03,11,19,16,15
418,16/04/2009,05,19,20,22,11,09,14,08,10,12,24,25,13,18,23
419,20/04/2009,23,03,17,21,16,14,18,05,04,22,20,15,24,07,06
420,23/04/2009,22,11,03,19,09,05,04,24,10,25,12,18,08,07,06
421,27/04/2009,25,10,14,04,05,15,09,03,13,20,16,08,19,23,12
422,30/04/2009,25,07,22,03,08,18,14,17,01,23,04,12,13,06,02
423,04/05/2009,17,16,24,20,25,01,13,02,23,18,11,15,05,03,22
424,07/05/2009,06,11,13,24,10,01,15,18,25,16,09,03,17,14,19
425,11/05/2009,16,01,19,22,23,07,10,20,11,12,13,18,09,15,24
426,14/05/2009,06,15,16,24,19,11,25,03,05,10,04,18,02,22,08
427,18/05/2009,04,09,07,24,03,11,16,01,10,21,06,22,19,05,12
428,21/05/2009,13,17,04,14,01,20,18,24,23,11,22,15,19,03,21
429,25/05/2009,16,07,23,03,05,13,02,12,25,14,19,04,06,17,08
430,28/05/2009,05,14,02,20,15,07,25,13,22,06,04,23,09,11,03
431,01/06/2009,24,03,18,05,12,21,13,09,15,20,22,11,01,23,02
432,04/06/2009,10,15,13,06,21,12,02,17,07,20,03,23,04,19,24
433,08/06/2009,14,15,19,07,09,08,24,21,23,03,01,05,02,25,22
434,12/06/2009,21,12,03,15,17,11,13,16,04,09,23,06,25,24,18
435,15/06/2009,14,16,25,11,24,15,01,10,17,21,18,05,04,13,03
436,18/06/2009,20,03,15,25,07,23,04,06,21,19,13,10,14,18,22
437,22/06/2009,12,20,05,21,01,08,19,04,11,23,06,17,10,16,02
438,25/06/2009,21,18,07,23,13,08,09,01,15,17,11,24,22,25,04
439,29/06/2009,09,25,02,21,10,03,11,05,14,24,23,17,19,12,15
440,02/07/2009,12,01,14,19,03,13,15,21,05,22,25,24,16,08,09
441,06/07/2009,11,25,13,02,20,01,09,07,10,14,04,08,03,23,24
442,09/07/2009,22,06,12,23,08,05,18,25,14,15,17,24,09,13,07
443,13/07/2009,23,05,12,07,18,03,16,10,17,11,19,22,21,01,02
444,16/07/2009,02,07,22,18,19,20,25,03,21,01,15,06,10,14,24
445,20/07/2009,01,15,10,02,04,12,07,20,18,21,13,16,09,11,19
446,23/07/2009,01,08,04,15,06,11,14,16,24,05,19,21,10,23,02
447,27/07/2009,18,16,25,21,24,08,22,17,05,12,01,02,19,10,20
448,30/07/2009,10,17,20,05,12,23,01,06,15,13,24,03,14,09,11
449,03/08/2009,17,01,10,03,04,08,19,18,11,02,22,24,09,25,16
450,06/08/2009,24,22,11,14,05,09,16,07,04,21,23,18,17,25,06
451,10/08/2009,18,05,14,09,24,23,08,19,15,06,01,22,17,03,25
452,13/08/2009,18,14,20,09,17,24,12,19,25,10,11,01,06,08,07
453,17/08/2009,03,24,14,04,01,19,09,02,06,25,15,11,20,21,17
454,20/08/2009,12,06,04,24,20,17,22,19,25,03,13,11,15,07,14
455,24/08/2009,07,12,18,21,19,11,01,06,04,03,23,14,05,08,25
456,27/08/2009,23,12,14,04,11,24,25,09,13,17,03,10,01,18,21
457,31/08/2009,15,19,25,04,21,13,23,22,14,16,11,18,05,01,20
458,03/09/2009,22,06,13,09,04,20,03,15,08,05,02,07,18,16,11
459,08/09/2009,11,17,10,19,23,02,14,15,01,20,04,21,03,07,12
460,10/09/2009,04,09,10,01,19,15,23,11,22,17,16,12,14,06,03
461,14/09/2009,11,19,04,24,06,12,23,08,15,17,05,07,14,13,03
462,17/09/2009,18,03,07,23,17,24,21,01,08,14,05,22,16,02,12
463,21/09/2009,22,19,02,09,18,23,25,20,11,03,06,13,07,17,14
464,24/09/2009,05,25,17,02,08,21,01,23,22,16,24,19,20,10,11
465,28/09/2009,07,10,01,22,09,18,06,25,11,03,21,02,19,13,04
466,01/10/2009,06,12,17,08,20,14,10,19,25,02,22,11,07,18,21
467,05/10/2009,07,10,02,13,25,04,22,15,21,24,14,06,18,17,05
468,08/10/2009,15,09,18,17,05,13,02,06,10,21,25,03,24,22,12
469,13/10/2009,06,25,05,23,13,14,19,02,22,18,11,10,07,01,08
470,15/10/2009,20,06,07,18,22,23,13,05,15,04,01,08,03,11,10
471,19/10/2009,04,25,20,12,24,16,13,15,11,06,09,03,10,14,02
472,22/10/2009,13,06,11,02,12,01,14,07,20,08,04,17,18,15,05
473,27/10/2009,08,25,05,07,15,01,06,17,23,09,11,22,12,19,02
474,29/10/2009,03,11,10,23,16,17,21,15,12,02,05,09,01,18,24
475,03/11/2009,04,09,02,20,23,03,21,11,06,05,14,13,25,10,17
476,05/11/2009,06,01,13,05,10,07,24,17,09,19,16,15,14,25,11
477,09/11/2009,08,16,07,14,04,24,02,20,06,23,18,11,25,12,10
478,12/11/2009,11,02,22,09,10,13,24,23,07,12,05,16,25,03,18
479,16/11/2009,18,15,13,23,24,03,05,22,19,02,11,08,16,14,25
480,19/11/2009,22,07,06,24,11,08,09,12,04,25,19,18,05,17,15
481,23/11/2009,05,13,17,15,24,22,21,12,10,03,14,09,01,07,20
482,26/11/2009,25,17,15,02,21,08,10,09,22,12,06,23,07,19,16
483,30/11/2009,22,05,01,07,21,06,24,17,18,04,09,14,11,12,23
484,03/12/2009,08,04,16,20,23,14,06,13,01,11,09,17,21,10,25
485,07/12/2009,25,17,22,07,06,18,24,20,03,21,16,02,11,05,04
486,10/12/2009,04,15,13,20,19,02,22,09,07,05,11,03,18,01,21
487,14/12/2009,08,07,05,17,06,24,15,14,18,21,04,09,10,22,19
488,17/12/2009,08,07,05,13,24,14,06,20,17,15,25,22,18,12,11
489,21/12/2009,23,12,17,10,11,01,05,21,18,22,25,02,14,07,19
490,24/12/2009,10,21,12,23,17,05,13,16,14,08,22,06,18,03,11
491,28/12/2009,01,23,13,02,16,11,03,07,25,24,09,21,22,12,20
492,31/12/2009,15,03,11,01,12,08,24,06,02,04,14,21,19,25,18
493,04/01/2010,22,13,25,15,17,12,01,05,14,18,07,04,21,10,08
494,07/01/2010,12,04,07,03,20,13,05,18,08,19,16,15,21,22,02
495,11/01/2010,01,09,24,03,07,06,13,11,08,25,17,22,04,15,19
496,14/01/2010,19,11,21,22,17,14,05,16,07,09,24,13,15,04,03
497,18/01/2010,02,16,04,05,25,17,11,09,03,08,12,14,01,23,19
498,21/01/2010,11,14,20,05,16,02,23,13,22,04,15,01,06,25,18
499,25/01/2010,19,07,03,02,25,12,24,10,01,11,20,15,17,04,21
500,28/01/2010,25,16,02,05,13,21,23,08,18,06,14,03,10,20,09
501,01/02/2010,18,03,25,17,21,23,02,12,19,04,15,09,24,06,01
502,04/02/2010,23,02,10,05,19,13,04,03,16,01,06,08,24,11,18
503,08/02/2010,01,02,14,12,03,17,05,07,20,25,11,15,21,24,04
504,11/02/2010,16,15,20,10,17,13,18,14,09,21,12,19,01,23,06
505,13/02/2010,03,06,19,24,16,21,17,15,22,07,18,11,20,04,09
506,18/02/2010,21,20,19,04,11,09,15,12,06,16,24,17,22,05,13
507,22/02/2010,08,24,09,11,03,20,21,01,06,10,23,05,02,12,25
508,25/02/2010,14,15,19,08,05,02,07,09,03,25,06,16,24,18,23
509,01/03/2010,20,11,17,01,03,24,15,09,25,05,12,06,19,16,22
510,04/03/2010,23,03,21,04,20,07,06,13,25,01,22,10,11,12,02
511,08/03/2010,24,13,11,17,25,05,12,19,01,21,18,14,10,07,02
512,12/03/2010,09,02,12,15,16,05,24,06,21,07,01,04,10,08,13
513,15/03/2010,15,20,18,17,22,02,23,03,01,09,10,13,25,11,06
514,18/03/2010,01,07,24,25,08,11,22,17,09,12,15,05,06,18,21
515,22/03/2010,11,18,14,05,03,17,07,20,25,09,10,02,13,24,12
516,25/03/2010,08,07,23,11,21,04,20,06,18,05,14,24,12,02,13
517,29/03/2010,09,21,07,23,12,17,11,03,13,22,08,01,04,06,05
518,01/04/2010,19,13,11,20,14,17,24,10,05,16,12,06,04,07,22
519,05/04/2010,23,09,17,19,24,16,03,12,15,11,07,25,13,02,21
520,08/04/2010,15,12,24,10,14,04,18,06,05,22,20,09,02,23,19
521,12/04/2010,19,09,05,17,12,11,02,10,06,23,04,20,13,01,03
522,15/04/2010,16,25,11,06,19,22,23,04,02,21,07,09,17,18,24
523,19/04/2010,02,19,11,13,04,08,16,25,24,17,12,05,09,10,18
524,22/04/2010,03,11,07,22,05,02,17,23,20,24,12,06,14,10,21
525,26/04/2010,04,09,03,25,15,21,17,16,20,22,18,06,10,13,11
526,29/04/2010,04,08,24,12,07,10,01,15,02,25,09,11,16,19,14
527,03/05/2010,11,05,14,02,06,09,22,23,12,19,15,24,01,16,17
528,06/05/2010,06,23,10,04,12,15,07,24,11,25,02,19,03,21,08
529,10/05/2010,23,16,25,07,19,05,18,03,20,17,22,11,06,02,12
530,13/05/2010,11,16,10,03,08,23,14,09,18,04,07,06,12,21,22
531,17/05/2010,14,03,12,21,01,15,23,25,22,07,16,17,10,13,02
532,20/05/2010,24,07,02,09,15,06,16,05,19,12,01,11,22,04,13
533,24/05/2010,20,10,08,24,25,18,13,16,09,01,11,17,02,03,14
534,27/05/2010,03,24,02,22,05,18,07,01,19,08,12,21,11,13,15
535,31/05/2010,01,25,13,04,05,24,23,11,15,19,21,16,09,06,17
536,04/06/2010,03,19,16,04,20,11,17,09,15,22,23,05,25,24,07
537,07/06/2010,10,18,06,24,11,17,22,23,15,04,02,09,14,01,20
538,10/06/2010,12,16,06,18,10,24,19,20,13,17,11,25,21,05,02
539,14/06/2010,12,04,05,16,06,14,02,13,08,01,21,09,15,23,19
540,17/06/2010,13,11,12,07,18,16,09,22,15,24,19,20,02,06,08
541,21/06/2010,09,03,20,17,19,10,22,06,04,13,25,14,05,24,15
542,24/06/2010,18,13,08,02,04,17,22,10,24,05,09,16,01,03,20
543,28/06/2010,07,20,15,01,13,17,25,24,14,16,22,11,08,10,05
544,01/07/2010,18,19,09,21,05,08,07,04,02,14,15,13,11,24,23
545,05/07/2010,18,24,01,23,13,12,11,05,25,07,06,14,15,17,03
546,08/07/2010,05,17,10,04,09,13,03,19,18,12,21,08,11,02,23
547,12/07/2010,25,14,09,10,06,05,17,20,04,01,02,12,24,19,16
548,15/07/2010,20,23,06,13,09,14,03,04,01,02,07,25,05,08,17
549,19/07/2010,22,10,20,14,13,09,07,03,04,15,17,16,21,23,11
550,22/07/2010,16,22,14,13,11,01,09,21,17,06,10,05,18,20,07
551,26/07/2010,10,12,20,19,13,18,24,16,21,14,08,22,03,07,17
552,29/07/2010,01,24,22,04,08,13,17,20,06,10,25,12,03,05,23
553,02/08/2010,10,23,21,07,14,15,17,08,12,04,05,24,13,18,09
554,05/08/2010,13,03,22,04,25,20,19,06,09,24,21,17,02,14,01
555,09/08/2010,07,24,16,01,02,17,14,08,10,20,12,06,09,23,18
556,12/08/2010,08,11,18,20,25,01,04,09,22,23,14,13,16,17,24
557,16/08/2010,07,18,12,09,08,21,14,05,17,15,23,10,20,19,01
558,19/08/2010,14,07,25,05,24,04,20,17,21,03,18,22,12,10,01
559,23/08/2010,19,14,16,01,07,11,05,10,21,23,02,20,22,13,09
560,26/08/2010,01,04,18,21,23,25,12,24,10,19,09,20,02,14,17
561,30/08/2010,07,12,15,06,02,03,17,09,11,21,10,20,04,13,18
562,02/09/2010,03,22,16,08,13,14,24,05,18,21,20,01,07,19,02
563,06/09/2010,06,20,12,03,01,04,23,05,09,19,07,22,16,24,11
564,09/09/2010,09,19,03,14,24,12,15,21,17,23,07,04,01,20,02
565,13/09/2010,24,06,07,12,21,01,09,17,18,04,20,15,19,10,23
566,16/09/2010,05,20,16,04,01,09,07,17,03,14,15,21,11,19,10
567,20/09/2010,01,14,10,05,15,09,25,12,13,02,07,17,24,21,08
568,23/09/2010,15,16,04,09,13,06,01,20,05,18,17,07,08,21,02
569,27/09/2010,19,25,07,06,18,17,12,16,13,01,02,08,22,24,20
570,30/09/2010,20,10,18,21,14,05,02,01,15,12,22,23,04,19,03
571,04/10/2010,25,03,11,15,05,24,12,06,19,04,20,18,07,16,21
572,07/10/2010,21,05,15,13,16,09,22,10,19,14,06,17,08,02,24
573,11/10/2010,11,24,22,02,20,10,14,01,07,03,12,23,18,25,16
574,14/10/2010,06,19,20,16,18,25,14,12,22,01,21,11,13,23,05
575,18/10/2010,15,21,03,16,13,05,08,24,09,22,19,12,17,10,18
576,21/10/2010,15,21,25,06,12,10,08,13,18,16,19,17,09,23,11
577,25/10/2010,08,16,15,04,03,02,22,10,19,01,23,05,21,18,12
578,28/10/2010,10,08,21,19,22,06,16,04,23,07,15,12,01,14,13
579,01/11/2010,06,07,14,24,17,20,19,13,10,01,08,21,03,05,12
580,04/11/2010,06,21,13,12,08,07,16,10,09,25,01,04,17,14,24
581,08/11/2010,11,19,04,09,18,23,13,21,02,25,14,06,12,17,15
582,11/11/2010,12,08,18,17,25,23,03,10,07,19,21,09,15,13,11
583,16/11/2010,11,04,07,17,14,19,18,01,09,23,03,16,21,24,08
584,18/11/2010,07,21,23,14,06,10,02,05,11,19,22,20,08,03,15
585,22/11/2010,01,08,13,17,14,15,20,16,18,24,09,23,07,05,10
586,25/11/2010,25,07,12,04,24,18,11,17,06,03,19,22,08,16,02
587,29/11/2010,01,05,13,21,20,19,07,18,23,11,17,10,09,04,12
588,02/12/2010,25,17,04,14,05,11,18,19,23,12,24,01,07,13,20
589,06/12/2010,04,25,21,23,13,06,12,09,10,03,02,24,08,22,20
590,09/12/2010,09,20,15,06,16,19,11,03,01,13,10,21,04,18,14
591,13/12/2010,20,07,02,16,14,11,08,21,17,19,01,10,23,04,15
592,16/12/2010,19,16,18,22,20,05,08,17,01,09,03,14,15,06,10
593,20/12/2010,23,24,15,14,06,10,11,25,13,03,04,05,01,09,20
594,23/12/2010,11,02,23,18,25,20,07,14,13,16,09,06,15,03,10
595,27/12/2010,06,08,07,21,17,19,25,10,24,15,12,11,05,01,09
596,30/12/2010,11,19,08,10,25,22,20,12,17,07,23,09,03,18,02
597,03/01/2011,05,01,14,16,08,03,17,10,25,02,18,09,11,22,24
598,06/01/2011,05,14,03,19,01,07,12,18,22,25,11,21,15,04,20
599,10/01/2011,12,05,24,16,09,20,02,23,21,13,06,18,07,22,04
600,13/01/2011,09,11,25,17,16,18,10,19,05,06,08,22,01,23,03
601,17/01/2011,12,09,13,10,25,16,14,03,20,01,07,19,11,05,06
602,20/01/2011,09,18,25,12,05,07,10,01,08,06,11,02,23,22,13
603,24/01/2011,08,06,23,13,22,12,19,20,02,15,04,21,16,05,10
604,27/01/2011,15,01,07,25,09,12,13,18,14,02,24,22,06,19,20
605,31/01/2011,05,21,25,02,18,04,14,23,07,11,03,13,16,17,10
606,03/02/2011,03,25,14,16,06,02,18,08,22,12,24,10,07,23,15
607,07/02/2011,20,19,16,17,25,09,22,24,12,21,15,03,18,05,07
608,10/02/2011,19,13,10,18,25,23,01,14,08,03,16,07,05,02,17
609,14/02/2011,23,14,19,04,11,01,07,16,20,12,09,02,25,15,10
610,17/02/2011,10,22,02,16,13,01,25,21,14,07,15,04,06,08,12
611,21/02/2011,13,06,18,04,16,08,02,03,14,09,23,05,21,19,20
612,24/02/2011,09,23,02,15,03,10,25,07,18,01,19,06,17,13,16
613,28/02/2011,02,10,05,13,07,22,06,25,20,23,16,12,11,14,17
614,03/03/2011,16,01,18,06,22,05,12,09,07,11,20,19,17,23,13
615,05/03/2011,19,07,11,17,01,08,02,23,04,20,24,22,25,21,12
616,10/03/2011,09,06,16,15,01,22,02,25,21,18,10,17,24,12,19
617,14/03/2011,14,03,19,22,24,21,04,02,15,05,25,10,16,07,01
618,17/03/2011,02,22,04,12,09,01,20,07,19,06,05,21,24,17,13
619,21/03/2011,19,21,08,17,14,03,01,07,18,09,13,20,25,04,23
620,24/03/2011,10,16,18,21,14,07,06,12,20,01,05,11,15,22,19
621,28/03/2011,03,02,09,25,16,22,05,10,24,08,12,20,15,06,01
622,31/03/2011,03,13,17,05,07,11,10,15,06,09,02,04,21,18,12
623,04/04/2011,02,11,05,15,08,03,20,10,01,04,09,23,25,12,22
624,07/04/2011,24,18,05,07,04,21,02,20,12,11,17,01,09,06,16
625,11/04/2011,03,14,23,16,24,13,06,15,11,02,10,08,17,22,01
626,14/04/2011,09,02,11,07,24,08,19,05,17,13,01,03,23,21,04
627,18/04/2011,23,25,06,10,02,17,01,14,15,03,21,04,22,12,24
628,20/04/2011,19,10,13,07,08,18,02,25,09,04,22,15,03,11,23
629,25/04/2011,07,21,12,17,25,01,02,14,09,19,06,05,15,22,04
630,28/04/2011,06,22,20,13,02,17,18,07,24,12,01,14,25,04,23
631,02/05/2011,16,02,10,17,09,03,13,18,14,20,07,21,19,08,05
632,05/05/2011,24,10,13,06,16,25,11,21,08,22,17,14,01,20,04
633,09/05/2011,22,02,08,07,12,23,20,24,06,03,25,09,21,10,18
634,12/05/2011,21,09,15,20,05,22,03,19,12,04,10,18,02,11,14
635,16/05/2011,01,04,11,19,05,08,18,09,24,07,13,06,20,22,12
636,19/05/2011,03,01,04,13,06,21,19,20,25,12,10,16,23,14,02
637,23/05/2011,18,02,09,07,25,19,22,13,06,04,20,23,16,17,21
638,26/05/2011,02,03,18,04,21,24,14,13,19,09,11,01,16,23,25
639,30/05/2011,21,22,12,04,10,08,06,19,02,16,09,20,01,05,24
640,02/06/2011,01,16,09,21,14,03,18,04,22,05,23,20,11,19,13
641,06/06/2011,11,02,18,19,24,16,09,21,22,06,13,03,07,08,20
642,09/06/2011,18,13,08,10,12,25,02,05,21,20,01,04,11,19,22
643,13/06/2011,24,10,19,08,16,13,02,09,17,07,21,22,04,23,01
644,16/06/2011,12,09,06,21,07,05,18,24,08,13,15,14,03,02,22
645,20/06/2011,25,19,23,21,04,11,16,20,09,22,10,08,13,18,05
646,24/06/2011,01,17,23,06,25,15,05,03,09,21,18,19,14,10,20
647,27/06/2011,19,09,14,20,22,18,06,23,04,08,11,07,17,13,25
648,30/06/2011,20,08,09,22,13,19,02,21,06,10,15,16,04,11,18
649,04/07/2011,01,14,02,11,17,24,09,08,06,21,15,04,05,10,22
650,07/07/2011,16,19,24,01,25,14,13,23,08,03,20,10,21,17,07
651,11/07/2011,13,05,15,10,14,25,18,06,04,20,01,24,08,17,19
652,14/07/2011,17,07,02,21,20,13,19,05,09,16,11,14,10,23,18
653,18/07/2011,16,03,20,01,19,17,22,13,12,23,14,21,07,08,02
654,21/07/2011,25,20,12,13,16,03,07,19,22,17,14,01,02,18,23
655,25/07/2011,20,13,21,19,11,25,05,14,08,02,15,07,24,10,23
656,28/07/2011,03,18,08,14,15,05,22,09,20,07,25,11,23,02,13
657,01/08/2011,13,25,19,17,08,23,05,15,02,10,04,06,24,12,03
658,04/08/2011,06,04,17,07,23,24,14,25,09,21,11,15,01,05,10
659,08/08/2011,23,03,08,12,10,24,06,09,20,01,15,11,04,05,19
660,11/08/2011,17,05,15,16,04,09,03,07,06,12,19,24,14,08,25
661,15/08/2011,01,07,20,22,03,15,24,06,23,17,10,19,18,11,12
662,18/08/2011,07,14,13,02,08,15,01,09,06,03,19,16,22,11,20
663,22/08/2011,13,04,21,19,02,06,24,17,09,16,22,05,23,11,07
664,25/08/2011,18,15,01,23,24,20,07,21,13,03,10,16,04,17,14
665,29/08/2011,21,03,13,02,17,07,15,22,24,14,20,06,18,12,25
666,01/09/2011,12,24,11,06,07,14,04,16,01,25,02,18,15,20,21
667,05/09/2011,13,15,10,04,17,25,08,06,24,03,20,19,21,18,05
668,08/09/2011,11,25,15,01,13,09,20,24,23,10,17,07,12,16,02
669,13/09/2011,15,16,25,19,02,23,04,05,22,06,18,17,12,13,24
670,15/09/2011,01,18,21,20,14,07,25,10,22,15,08,12,23,17,13
671,19/09/2011,10,09,18,20,08,13,05,19,12,11,07,04,14,22,24
672,22/09/2011,11,21,24,19,04,10,15,01,09,02,06,17,23,12,25
673,26/09/2011,02,17,04,15,10,13,11,09,12,14,20,08,05,19,07
674,29/09/2011,10,03,14,11,23,02,16,22,20,24,18,19,25,15,08
675,03/10/2011,13,07,05,02,11,22,23,15,04,17,24,14,03,10,16
676,06/10/2011,25,15,19,24,06,12,21,16,05,08,13,04,10,02,20
677,10/10/2011,16,12,02,19,25,10,06,01,13,07,05,08,15,23,11
678,13/10/2011,23,02,19,18,03,15,20,12,09,05,21,07,10,25,24
679,17/10/2011,22,11,10,17,15,14,20,02,21,13,19,08,12,07,18
680,20/10/2011,03,06,08,09,19,13,21,04,18,12,20,07,22,16,14
681,24/10/2011,04,18,06,14,15,16,23,11,19,02,08,07,03,10,12
682,27/10/2011,04,18,22,24,19,25,14,02,01,17,05,11,08,07,06
683,31/10/2011,08,15,06,12,09,05,01,04,13,23,10,24,02,07,11
684,03/11/2011,04,08,22,25,01,13,24,20,14,21,11,12,05,10,16
685,07/11/2011,20,22,01,25,15,04,12,23,03,21,09,19,13,17,24
686,10/11/2011,20,01,06,12,03,24,16,04,13,19,07,10,22,25,23
687,14/11/2011,18,19,13,20,23,01,06,03,24,15,12,25,04,02,09
688,17/11/2011,21,23,07,01,04,14,03,19,02,24,09,12,22,16,11
689,21/11/2011,11,23,13,08,17,07,04,24,02,03,12,05,15,22,06
690,24/11/2011,03,15,24,12,20,01,10,14,25,13,09,02,18,19,11
691,28/11/2011,22,01,20,06,07,17,09,08,23,03,18,11,19,13,02
692,01/12/2011,04,22,17,12,10,11,24,23,18,02,06,19,01,07,21
693,05/12/2011,06,14,17,07,01,04,02,11,09,22,19,03,10,16,21
694,08/12/2011,03,16,15,11,10,06,21,08,14,01,09,24,19,18,20
695,12/12/2011,24,22,13,03,05,21,17,18,19,20,04,11,02,25,14
696,15/12/2011,05,20,15,04,09,07,22,13,24,16,11,21,01,10,14
697,19/12/2011,03,07,24,19,08,01,11,23,22,14,16,15,02,25,18
698,22/12/2011,04,06,12,22,07,21,20,09,15,03,14,24,10,18,02
699,26/12/2011,22,18,03,08,04,21,19,06,02,25,23,10,09,16,15
700,29/12/2011,10,21,25,01,22,18,13,02,16,06,07,14,08,19,09
701,02/01/2012,17,04,20,21,16,10,19,13,12,03,22,23,25,14,08
702,05/01/2012,04,14,25,08,23,05,13,03,01,10,02,07,20,06,09
703,09/01/2012,08,24,15,23,02,18,11,21,25,20,17,14,22,05,10
704,12/01/2012,15,17,08,16,11,24,14,22,05,23,02,13,06,03,10
705,16/01/2012,15,21,22,20,12,09,06,14,11,25,07,08,16,03,04
706,19/01/2012,22,18,21,16,08,01,25,12,19,24,03,13,06,02,04
707,23/01/2012,25,08,11,20,16,07,03,24,17,12,21,15,14,04,06
708,26/01/2012,01,19,14,06,02,16,21,03,24,05,11,25,04,09,22
709,30/01/2012,06,08,20,12,11,07,14,18,03,01,22,15,16,19,23
710,02/02/2012,19,03,17,14,20,25,21,06,04,18,15,12,24,02,22
711,06/02/2012,02,12,18,21,06,04,01,24,10,22,16,05,15,07,13
712,08/02/2012,09,04,20,18,17,16,08,15,22,21,23,12,01,25,14
713,10/02/2012,23,11,22,06,02,13,15,21,25,05,14,03,19,04,24
714,13/02/2012,13,17,07,19,06,10,21,12,15,14,04,11,08,09,22
715,15/02/2012,08,15,24,05,20,18,03,25,13,11,22,01,23,10,14
716,17/02/2012,21,23,11,18,07,03,12,16,08,20,14,15,25,01,05
